,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.0,0.1531,"0, 0, z",8 c,2
1,E2,0.1245,0.9109,0.0,"x, y, z",16 e,1
2,E3,0.0891,0.1609,0.2781,"x, y, z",16 e,1
3,E4,0.2136,0.25,0.125,"x, 1/4, 1/8",8 d,2
