,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.2929,"0, 0, z",6 e,4mm,8
1,V2,3,0.0,0.2929,0.2929,"0, y, y",12 i,mm2,4
2,V3,4,0.0,0.5,0.5,"0, 1/2, 1/2",3 c,4/mmm,16
