,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,16,36,66,106,156,216,286,366,456,1710,6(2).6(2).6(2).6(2).6(2).6(2).6(3).6(3).6(3).6(3)
1,V2,4,16,34,66,104,156,214,286,364,456,1701,6(3).6(3).6(3).6(3).6(3).6(3)
