,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.0,"1/2, 0, 0",4 b,2/m
1,E2,0.648,0.0881,0.0466,"x, y, z",16 h,1
2,E3,0.7032,0.1761,0.25,"x, y, 1/4",8 g,m
3,E4,0.75,0.25,0.0,"3/4, 1/4, 0",8 d,-1
