,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,15,32,43,64,78,109,159,198,707,3.8.8(2)
1,V2,3,6,16,27,38,55,72,108,155,200,681,3.8(2).8(2)
2,V3,4,10,19,31,50,74,105,137,174,213,818,4.8.6.8.6.8
3,V4,5,12,17,23,28,45,79,114,157,182,663,3.3.4.4.6.6.8.8.8.8
