,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.875,0.125,0.25,"x, 1-x, 1/4",6 h,mm2
1,E2,0.125,0.25,0.25,"x, 2x, 1/4",6 h,mm2
2,E3,0.9583,0.2917,0.1667,"x, y, z",24 l,1
3,E4,0.0834,0.5417,0.5833,"2y, y, z",12 k,m
4,E5,0.2084,0.4168,0.5833,"x, 2x, z",12 k,m
5,E6,0.0,0.375,0.5,"0, y, 1/2",12 i,2
