,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,14,18,110,66,302,146,590,258,974,402,2881
1,V2,4,38,36,188,100,428,196,764,324,1196,3275
2,V3,6,50,38,194,102,434,198,770,326,1202,3321
