,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,13,21,37,61,84,98,116,159,603,3.12(2).4.8.6.12
1,V2,5,10,14,20,34,66,90,92,120,156,608,3.3.4.4.8.8.12.12.*.*
2,V3,3,6,14,24,32,46,74,108,130,154,592,3.8.8
3,V4,3,5,14,25,32,45,69,108,140,145,587,3.8.12(3)
