,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,20,30,88,124,160,266,366,362,592,2013
1,V2,8,17,52,93,118,209,300,305,486,601,2190
