,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0987,0.2001,0.3666,"x, y, z",8 l,1,1
1,V2,4,0.0987,0.5,0.1334,"x, 1/2, z",4 j,m,2
