,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,12,24,76,91,198,198,404,355,660,2022,8(4).8(4).8(6)
1,V2,3,6,30,50,135,139,282,265,513,439,1863,8(4).8(4).8(4)
2,V3,6,12,42,58,138,146,312,286,552,466,2019,8(2).8(2).8(2).8(2).8(2).8(2).8(3).8(3).8(3).8(3).8(3).8(3).10(2).10(2).0(2)
