,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,8,16,26,56,83,119,164,235,263,976,3.3.3.3.4.4.8.12.12.12(4)
1,V2,4,7,17,27,46,75,127,172,184,257,917,3.8.3.12(2).3.12(2)
