,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.2044,0.25,"0, y, 1/4",4 c,2
1,E2,0.2393,0.3084,0.3823,"x, y, z",8 d,1
2,E3,0.3512,0.146,0.1324,"x, y, z",8 d,1
3,E4,0.3512,0.0584,0.3823,"x, y, z",8 d,1
4,E5,0.0,0.5,0.5,"0, 1/2, 1/2",4 b,-1
