,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.8394,0.9197,0.25,"2y, y, 1/4",6 h,mm2
1,E2,0.1917,0.3834,0.1631,"x, 2x, z",12 k,m
2,E3,0.1114,0.4728,0.0381,"x, y, z",24 l,1
