,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.25,0.25,0.25,"1/4, 1/4, 1/4",8c,32,6
1,V2,3,0.067,0.25,0.433,"x, 1/4, 1/2-x",24 l,2,2
2,V3,4,0.0,0.0,0.43,"0, 0, z",12 e,4,4
