,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.2098,0.1107,0.3557,"x, y, z",16 k,1,1
1,V2,5,0.0001,0.323,0.0,"x, y, 0",8 j,m,2
