,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,5,23,36,98,104,231,211,418,353,665,2145
1,V2,8,18,56,68,164,158,324,282,544,442,2065
2,V3,6,12,48,56,132,134,294,254,486,410,1833
