,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.3426,"1/2, 0, z",6 i,mm2
1,E2,0.3917,0.0,0.5,"x, 0, 1/2",6 k,mm2
2,E3,0.3041,0.0,0.25,"x, 0, z",12 n,m
3,E4,0.1083,0.8917,0.1574,"x, 1-x, z",12 o,m
4,E5,0.2166,0.0,0.0,"x, 0, 0",6 j,mm2
