,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,16,16,45,56,148,104,217,200,450,1257,4.4.4.4.6(2).6(2)
1,V2,3,12,19,60,48,114,124,292,172,337,1182,4.4.4
2,V3,6,9,31,34,90,84,202,153,322,235,1167,4.4.4.4.4.4.8(4).8(4).8(4).8(4).8(4).8(4).8(8).8(8).8(8)
