,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.3694,0.0,0.0,"x, 0, 0",6 j,mm2,4
1,V2,3,0.1847,0.0,0.0,"x, 0, 0",6 j,mm2,4
2,V3,4,0.7898,0.3949,0.3666,"2y, y, x",12 o,m,2
3,V4,5,0.8934,0.4467,0.1334,"2y, y, z",12 o,m,2
