,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.4708,0.3932,0.0322,"x, y, z",24 l,1,1
1,V2,4,0.3333,0.5306,0.25,"x, y, 1/4",12 j,m,2
