,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1934,0.1367,0.1367,"x, y, y",96 k,2
1,E2,0.1934,0.1934,0.0,"x, x, 0",48 h,mm2
2,E3,0.25,0.25,0.0801,"1/4, 1/4, z",48 g,mm2
