,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.105,0.105,0.5,"x, x, 1/2",24 h,mm2
1,E2,0.1531,0.1531,0.4607,"x, x, z",48 k,m
2,E3,0.0918,0.0918,0.3452,"x, x, z",48 k,m
3,E4,0.0,0.2433,0.2433,"0, y, y",24 h,mm2
4,E5,0.0785,0.0,0.2689,"x, 0, z",48 k,m
5,E6,0.1331,0.0393,0.2283,"x, y, z",96 l,1
