,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,22,18,95,53,232,108,421,179,664,1796
1,V2,12,12,60,32,180,96,324,122,564,264,1667
2,V3,8,8,52,36,152,68,324,158,528,192,1527
