,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.4657,0.1261,0.9775,"x, y, z",12 c,1
1,E2,0.4027,0.0,0.5,"x, 0, 1/2",6 a,2
2,E3,0.4658,0.2329,0.5833,"2y, y, 7/12",6 b,2
3,E4,0.563,0.126,0.25,"x, 2x, 1/4",6 b,2
