,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0772,0.1059,0.0287,"x, y, z",48 i,1
1,E2,0.2022,0.125,0.9522,"x, 1/8, 3/4+x",24 g,2
2,E3,0.25,0.0574,0.0,"1/4, y, 0",24 f,2
3,E4,0.2022,0.125,0.0478,"x, 1/8, 1/4-x",24 h,2
