,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,5,7,11,18,39,49,57,78,122,141,528,3.3.3.3.4.4.12.12.12(2).16(5)
1,V2,3,6,13,19,25,43,69,84,90,129,482,3.12(2).12(2)
2,V3,5,7,11,17,38,50,58,80,111,138,516,3.3.3.3.4.4.8.12.12.12(2)
3,V4,3,6,13,18,25,43,68,88,85,119,469,3.8.12(2)
4,V5,5,7,11,17,35,50,60,80,115,133,514,3.3.3.3.4.4.8.12.12.12(2)
5,V6,3,6,13,18,25,41,71,88,85,122,473,3.8.12(2)
