,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3149,0.299,0.4194,"x, y, z",24 d,1
1,E2,0.065,0.3544,0.516,"x, y, z",24 d,1
2,E3,0.1295,0.5489,0.4194,"x, y, z",24 d,1
