,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.0,"1/2, 0, 0",9 e,-1
1,E2,0.2266,0.8868,0.0,"x, y, z",18 f,1
2,E3,0.3333,0.1667,0.1667,"1/3, 1/6, 1/6",9 e,-1
