,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2162,0.324,0.25,"x, y, 1/4",8 g,m,2
1,V2,4,0.6656,0.432,0.25,"x, y, 1/4",8 g,m,2
2,V3,4,0.2347,0.5,0.0,"x, 1/2, 0",8 e,2,2
3,V4,4,0.0,0.5762,0.0834,"0, y, z",8 f,m,2
4,V5,4,0.0,0.7645,0.25,"0, y, 1/4",4 c,mm2,4
5,V6,4,0.0,0.3119,0.0,"0, y, z",8 f,m,2
