,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.3333,0.6667,0.0,"1/3, 2/3, 0",2 c,-6m2,12
1,V2,3,0.2398,0.4796,0.3049,"x, 2x, z",12 o,m,2
2,V3,4,0.0,0.3584,0.5,"0, y 1/2",6 k,mm2,4
