,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1414,0.3253,0.5,"x, y, 1/2",8 q,m
1,E2,0.0,0.3258,0.2873,"0, y, z",8 n,m
2,E3,0.25,0.25,0.2868,"1/4, 1/4, z",8 m,2
3,E4,0.3588,0.087,0.1439,"x, y, z",16 r,1
