,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.2499,0.5,"1/2, y, 1/2",4 h,2
1,E2,0.25,0.25,0.5,"1/4, 1/4, 1/2",4 f,-1
2,E3,0.3442,0.1805,0.179,"x, y, z",8 j,1
3,E4,0.2454,0.3194,0.179,"x, y, z",8 j,1
4,E5,0.5,0.1111,0.0,"1/2, y, 0",4 g,2
5,E6,0.3488,0.0,0.0,"x, 0, z",4 i,m
