,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.4496,0.0504,0.9496,"x, 1/2-x, 1/2+x",8 c,3,3
1,V2,4,0.9539,0.7003,0.7458,"x, y, z",24 e,1,1
