,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.7767,0.4223,0.1232,"x, y, z",8 f,1
1,E2,0.0261,0.0111,0.0971,"x, y, z",8 f,1
2,E3,0.0,0.0,0.0,"0, 0, 0",4 a,-1
3,E4,0.0,0.5,0.0,"0,1/2, 0",4 b,-1
4,E5,0.0312,0.1365,0.9448,"x, y, z",8 e,1
5,E6,0.2494,0.0887,0.9739,"x, y, z",8 e,1
6,E7,0.5,0.3745,0.25,"1/2, y, 1/4",4 e,2
7,E8,0.0579,0.3089,0.068,"x, y, z",8 e,1
8,E9,0.3079,0.0589,0.068,"x, y, z",8 e,1
9,E10,8079.0,0.0589,0.068,"x, y, z",8 e,1
