,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,12,44,96,168,264,378,512,672,848,1044,4039
1,V2,12,43,96,169,262,378,514,669,848,1047,4039
