,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.7887,0.2113,0.0,"x, 1-x, 0",6 l,mm2,4
1,V2,8,0.5,0.0,0.5,"1/2, 0, 1/2",3 g,mmm,8
