,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,16,28,48,84,116,149,194,257,312,1212
1,V2,3,8,26,50,70,112,149,202,237,310,1168
