,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,13,22,36,53,72,94,122,156,581,4.4.4.4.6.12
1,V2,4,9,16,25,38,56,78,103,129,157,616,4.4.4.8.6.12
