,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9301,0.5699,0.2164,"x, 1/2-x, z",8 i,m
1,E2,0.041,0.75,0.4664,"x, y, z",16 j,1
2,E3,0.1801,0.6108,0.25,"x, y, z",16 j,1
3,E4,0.1109,0.6109,0.0,"x, 1/2+x, z",8 i,m
