,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2194,0.1424,0.2428,"x, y, z",16 e,1
1,E2,0.4443,0.2729,0.2014,"x, y, z",16 e,1
2,E3,0.2328,0.1064,0.149,"x, y, z",16 e,1
3,E4,0.2328,0.334,0.1702,"x, y, z",16 e,1
4,E5,0.0,0.0,0.2913,"0, 0, z",8 c,2
5,E6,0.0611,0.2116,0.3226,"x, y, z",16 e,1
6,E7,0.0,0.0,0.1039,"0, 0, z",8 c,2
