,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.1173,0.3827,"0, y, z",12 j,m,2
1,V2,4,0.2038,0.2337,0.3827,"x, y, z",24 l,1,1
