,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0904,0.2642,0.3659,"x, y, z",96 l,1,1
1,V2,3,0.1539,0.25,0.3461,"x, 1/4, 1/2-x",48 i,2,2
2,V3,3,0.2019,0.25,0.2981,"x, 1/4, 1/2-x",48 i,2,2
3,V4,3,0.034,0.291,0.3391,"x, y, z",96 l,1,1
