,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0261,0.2315,"0, y, z",96 i,m,2
1,V2,3,0.0,0.041,0.1814,"0, y, z",96 i,m,2
2,V3,3,0.0558,0.0657,0.0967,"x, y, z",192 j,1,1
3,V4,3,0.0261,0.0537,0.138,"x, y, z",192 j,1,1
