,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.078,0.9909,0.4559,"x, y, z",16 k,1,1
1,V2,3,0.1884,0.9564,0.4064,"x, y, z",16 k,1,1
2,V3,3,0.25,0.6114,0.3099,"1/4, y, z",8 i,m,2
3,V4,3,0.25,0.6884,0.1972,"1/4, y, z",8 i,m,2
4,V5,3,0.25,0.75,0.0722,"1/4, 3/4, z",4 f,mm2,4
