,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.0,0.0,0.0,"0, 0, 0",2 a,4/mmm,16
1,V2,4,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 f,2/m,4
2,V3,3,0.0,0.1648,0.1676,"0, y, z",16 n,m,2
