,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,13,22,29,39,57,80,105,128,483,4.8.8(2)
1,V2,4,8,13,20,30,46,66,83,99,121,491,4.8.4.8.4.8
