,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,6,49,66,252,206,612,426,1132,726,1812,5288
1,V2,12,24,132,126,412,306,852,566,1452,906,4789
