,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0566,0.25,0.4434,"x, 1/4, 1/2-x",48 i,2,2
1,V2,4,0.0566,0.1367,0.4434,"x, y, z",96 l,1,1
