,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,24,18,54,126,84,150,294,218,312,1287,6.6.6.6.6.6.6.6.6.6.6.6.*.*.*
1,V2,5,10,37,62,61,142,185,170,301,366,1340,3.3.3.3.4.4.6.6.6.6
