,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2494,0.0308,0.0022,"x, y, z",32 i,1
1,E2,0.2186,0.0,0.0,"x, 0, 0",16 f,2
2,E3,0.2495,0.9995,0.125,"x, 3/4+x, 1/8",16 g,2
3,E4,0.25,0.0303,0.25,"1/4, y, 1/4",16 f,2
4,E5,0.1885,0.0607,0.1627,"x, y, z",32 i,1
5,E6,0.0436,0.25,0.375,"x, 1/4, z",16 h,m
6,E7,0.0744,0.1756,0.375,"x, 1/4-x, 3/8",16 g,2
7,E8,0.1319,0.1179,0.2866,"x, y, z",32 i,1
8,E9,0.1587,0.0913,0.375,"x, 1/4-x, z",16 g,2
