,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.4021,0.1478,"x, y, z",32 g,1
1,E2,0.0546,0.5,0.75,"x, 1/2, 3/4",16 e,2
2,E3,0.1034,0.2987,0.875,"x, y, z",32 g,1
3,E4,0.1034,0.3534,0.125,"x, 1/4+x, 1/8",16 f,2
