,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0972,0.0,0.0,"x, 0, 0",4 g,mm2,4
1,V2,3,0.047,0.0,0.5,"x, 0, 0",4 g,mm2,4
2,V3,3,0.1912,0.0,0.0,"x, 0, 0",4 g,mm2,4
3,V4,4,0.2414,0.0,0.5,"x, 0, 1/2",4 h,mm2,4
