,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.375,0.1419,0.375,"1/2, y, z",4 h,m
1,E2,0.375,0.4295,0.1565,"x, y, z",8 i,1
2,E3,0.625,0.3544,0.0935,"x, y, z",8 i,1
