,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3707,0.6294,0.0,"x, y, 0",6 j,m
1,E2,0.194,0.388,0.0,"x, y, 0",6 j,m
2,E3,0.194,0.194,0.0,"x, x, 0",3 f,mm2
3,E4,0.0,0.1941,0.0,"0, y, 0",3 f,mm2
4,E5,0.1293,0.194,0.8449,"x, y, z",12 l,1
5,E6,0.0,0.8707,0.5,"0, y, 1/2",3 g,mm2
6,E7,0.9353,0.9354,0.3101,"x, x, z",6 i,m
