,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,8,28,23,68,54,146,99,236,136,805,4.4.4.4.6.6.6.6.8.8.12(16).12(16).12(16).12(16).12(32)
1,V2,3,13,14,44,34,97,73,185,118,283,865,4.4.6(2)
