,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,6,12,18,30,43,60,83,115,147,518,7.7.7
1,V2,3,6,12,18,30,44,60,87,113,149,523,7.7.7
2,V3,3,6,12,18,30,45,64,84,121,150,534,7.7.7
