,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,3,8,22,47,78,115,152,218,283,342,1269
1,V2,3,7,21,44,76,110,150,211,265,335,1223
2,V3,6,14,31,50,85,125,174,218,275,346,1325
3,V4,7,19,34,55,86,135,173,228,269,349,1356
4,V5,7,14,32,49,84,119,170,222,279,344,1321
5,V6,8,18,36,53,90,129,181,220,279,337,1352
