,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,30,54,90,132,212,264,354,426,1581,6.6.6.6.6.6.6.6.6.6.6.6.*.*.*
1,V2,3,12,24,45,78,123,174,260,329,420,1469,6(2).6(2).6(2)
