,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,13,24,41,73,110,130,171,229,295,1093,3.3.3.3.3.5.5.5.5.5.8.8.8.8.8
1,V2,4,8,25,46,54,103,128,187,231,248,1035,3.8.3.8(2).3.8(2)
