,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,7,14,24,38,55,73,94,119,149,577,6.6.10(2)
1,V2,4,8,12,24,44,54,64,100,132,138,581,6.6.6.6.12(2).12(2)
