,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.0,0.1653,"x, y, z",32 h,1
1,E2,0.125,0.625,0.125,"1/5, 5/8, 1/8",8 b,222
2,E3,0.125,0.125,0.0403,"1/8, 1/8, z",16 g,2
