,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.4293,0.3354,"0, y, z",8 h,m,2
1,V2,4,0.1603,0.5707,0.1646,"x, y, z",16 j,1,1
