,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1256,0.1256,0.3792,"x, x, z",16 m,m,2
1,V2,3,0.1219,0.2231,0.3135,"x, y, z",32 o,1,1
2,V3,3,0.0716,0.3363,0.2686,"x, y, z",32 o,1,1
3,V4,4,0.0716,0.0716,0.4551,"x, x, z",16 m,m,2
